	alpha	beta	genescale
noninf_5422	0.2550732388273123	3.223781225954024	2.6473863150423713
noninf_5423	0.1593240083543484	2.116152655645183	0.6886680281307714
noninf_5424	0.18655463821701557	3.373994725256059	1.3907870742979949
noninf_5425	0.24282835587235202	1.9154873392368783	2.0570895106524723
noninf_5426	0.11310923261679981	2.0377976959026514	7.531262264234914
noninf_5427	0.16697272223309992	3.099229693967377	3.4752581299491947
noninf_5428	0.1283814119474619	2.2602843348675226	1.4066369482674648
noninf_5429	0.10443168763849076	2.9800272814700866	4.048424767039996
noninf_5430	0.1697868460017451	2.4596110122756736	6.1924508696087734
noninf_5431	0.2935254589158142	2.0176334636835116	3.6000445332082744
noninf_5432	0.243500342995341	4.387215355978997	7.444756713180863
noninf_5433	0.18561327114733434	3.0473352928212813	0.5132078661298822
noninf_5434	0.42118007639374766	2.2708353750496375	1.573829991851961
noninf_5435	0.24617359840210518	1.9805722387699043	4.089375492378458
noninf_5436	0.23740832280604843	2.6783655550568573	4.034978696338434
noninf_5437	0.21166224671265868	4.876524101881142	1.9625439049929185
noninf_5438	0.19133411818847756	3.801178103646154	6.287086679765345
noninf_5439	0.15526351428797489	2.54649715020751	1.807569956125711
noninf_5440	0.27418335616705797	2.3908092390258964	1.9946443831055096
noninf_5441	0.3438492253344294	2.415966642831296	0.6609060749020775
noninf_5442	0.2568584117738476	4.2876446371406	4.487620659713546
noninf_5443	0.19840391684660566	2.339931210815738	2.779729555751368
noninf_5444	0.18030308843387585	3.647557218241207	1.5722119155449334
noninf_5445	0.2524022127709973	3.798573818515098	0.9446703649601329
noninf_5446	0.11560898077896162	1.8545971234424181	0.5076878020309356
noninf_5447	0.21928624389140733	2.6308877057789535	15.05107729178365
noninf_5448	0.13452263187225993	2.3617304775177823	2.9032581269244595
noninf_5449	0.228969236623319	2.210475683951339	0.5142839755651853
noninf_5450	0.14432404399846435	2.670707963712111	1.813381319126179
noninf_5451	0.5085886630980949	1.6555768528086214	1.5736018587937937
noninf_5452	0.25619656923124123	1.640845039980158	0.892752659682812
noninf_5453	0.18376432804474582	2.857296957906369	23.634295519187628
noninf_5454	0.09513035125726962	1.6697506090063285	2.2552156589509065
noninf_5455	0.11750607300580215	1.9475376854834054	1.2174484283598466
noninf_5456	0.1323588635890217	2.4394467048737214	0.1915295161644717
noninf_5457	0.1587805114646242	2.0675846299443164	1.9843176107417062
noninf_5458	0.09645527524256836	2.718906544097421	0.7500836906046074
noninf_5459	0.31999440400457685	2.446115238290368	0.904744187143416
noninf_5460	0.1722454216103579	1.927566340401163	0.5026349410533532
noninf_5461	0.20898525248491756	2.603778089151647	2.9317016693256095
noninf_5462	0.18051764912645157	2.482581528792613	1.3433953270380883
noninf_5463	0.12901609157284377	3.201522893146041	4.699800623049337
noninf_5464	0.5804008862536718	2.8370801650043354	8.103157492208988
noninf_5465	0.14292258169011335	3.784193526944702	1.7614828190030576
noninf_5466	0.24939646890591588	2.895874635400121	2.4927502024867896
noninf_5467	0.09388163088006753	2.5497542002374294	3.536887594730047
noninf_5468	0.12926875225597886	2.302043172405739	6.361968987495129
noninf_5469	0.1906019553954202	2.9781836698409068	4.034346065435684
noninf_5470	0.18119332684419018	3.051768771522213	2.9817988917317977
noninf_5471	0.0773541576818651	2.983736095114984	1.2301117298643176
noninf_5472	0.12147360125925837	2.285320731042215	6.340837249647655
noninf_5473	0.1452775503208747	2.46982711329992	2.7806713370448244
noninf_5474	0.15546814389834637	2.8050229994295917	0.2132112849900953
noninf_5475	0.17852277448007212	3.443663881850889	3.698378448285609
noninf_5476	0.4687208515131747	2.4541600963094075	5.766668732550553
noninf_5477	0.22364754141336587	1.9028709874409326	3.390060666426342
noninf_5478	0.15484813349175916	3.1869571255371896	0.3312981471429934
noninf_5479	0.1210316702407979	2.470306310769528	0.8248540178100859
noninf_5480	0.36039574799896107	3.3786685139815518	1.2442945963689658
noninf_5481	0.2644932767121958	2.4874024831832076	0.7746129668404248
noninf_5482	0.20142826166021693	2.432415676969221	3.297844502844008
noninf_5483	0.1319854540926273	2.31520255832561	1.92893993355515
noninf_5484	0.16768692102961782	2.033160203512773	2.085509886322196
noninf_5485	0.12684442880218091	2.183080242505849	4.960836550272175
noninf_5486	0.4244673472981715	2.797936006743277	4.710991095607753
noninf_5487	0.1404027918359809	2.005988565832731	19.85702586792769
noninf_5488	0.5118528898735125	3.105869446977348	2.779009722625309
noninf_5489	0.3452496905924143	2.32044406181555	7.630648299556071
noninf_5490	0.18750440113079225	2.4722574412784875	4.945989074249458
noninf_5491	0.28952594589407393	3.9053249425735594	3.4494908390245014
noninf_5492	0.20370192671207166	2.9446322629732697	3.9932571205308323
noninf_5493	0.2613029309392789	2.0114004241166326	1.8428611677694033
noninf_5494	0.18352911621921605	3.78348638792469	11.726717614546816
noninf_5495	0.24266828640665114	2.4520162173128446	3.14687369511395
noninf_5496	0.2052256533933616	2.204773513405395	1.7718292693369533
noninf_5497	0.11867773810845667	1.8787691866560714	1.616070759021691
noninf_5498	0.46202769509246694	1.9217317303816945	1.8349312263542266
noninf_5499	0.19320015241843558	3.1895254652871476	0.7571755895776417
noninf_5500	0.2201490583613388	2.6451019839233476	3.3345695771002406
noninf_5501	0.15046672244731915	2.981320662964583	2.864505614668751
noninf_5502	0.2769499335870077	1.9544693921900538	5.5571753413041325
noninf_5503	0.3098071063461962	2.434937638680787	4.117033428464545
noninf_5504	0.13132778180212432	4.255007649936527	0.8257252541569491
noninf_5505	0.22711110633985065	2.1648800777227657	3.9938425833608537
noninf_5506	0.11340754351112269	3.0497383217471197	3.0480162409384666
noninf_5507	0.14576397168902827	2.72170843722252	10.656089228611973
noninf_5508	0.15175653809722148	2.4215342390119776	0.6932871216298572
noninf_5509	0.32261859668392734	1.9250766884853667	3.4943966847043066
noninf_5510	0.3374267899303236	2.585839177658902	0.53648834013885
noninf_5511	0.40762768487710066	2.7167839789459256	3.406923829110281
noninf_5512	0.387607806223231	3.544420699430926	1.4228067964738715
noninf_5513	0.1976984848176984	2.043007592128772	2.199832538055605
noninf_5514	0.1826766190881717	2.4342173714460356	4.790178028188453
noninf_5515	0.21649294297050697	2.537314252146253	2.345398182075933
noninf_5516	0.07508269690396095	1.9885037376859531	1.1382648734754004
noninf_5517	0.2792829105601967	2.644720753223641	0.7774700384067246
noninf_5518	0.13704041514256968	2.6757788726271183	14.869101778626852
noninf_5519	0.12355827432866054	2.4617147874403553	14.664181683754606
noninf_5520	0.285612920250909	3.2450480539491604	1.0840578136157437
noninf_5521	0.23472257884832468	2.6762158327297776	1.615709418373883
noninf_5522	0.22973386947870092	2.9373945853040953	6.921883466671324
noninf_5523	0.27505007059520237	1.798563506496687	1.8214549790623595
noninf_5524	0.15068593712961517	2.511217268386196	3.993341249023352
noninf_5525	0.06875521178549408	1.847798148147082	1.9268819853054118
noninf_5526	0.19672844062000838	2.4340024037123897	7.466079125142201
noninf_5527	0.13461264198600237	4.381146198837755	0.9018524679231684
noninf_5528	0.14238404688675074	2.464928824357944	10.772594651202095
noninf_5529	0.23935581381482868	2.398665169684021	3.110535536124442
noninf_5530	0.1392524380814869	3.1059007373357406	4.3890593665411775
noninf_5531	0.13802727340252444	2.5645059676610114	1.6398188928908597
noninf_5532	0.10727180505729329	2.303757708575294	7.1973771553664205
noninf_5533	0.26215185267502406	1.9391789256197542	3.1333712417030055
noninf_5534	0.24579389649468944	2.4308627418622932	3.417189572135878
noninf_5535	0.16490652259528704	1.6491722180584718	0.93391407641291
noninf_5536	0.30111441772291575	2.0542262250598053	0.3361543531884397
noninf_5537	0.1509896043593046	2.844848255987195	3.198263023081283
noninf_5538	0.20362477249220254	2.334005035451783	1.3448237834817272
noninf_5539	0.13100289218333924	2.3942361840974375	3.2312893947213146
noninf_5540	0.24027778304529845	1.6642555286791012	1.551233041862117
noninf_5541	0.21123055723861267	2.8410243714173227	2.272728080147739
noninf_5542	0.17706007146634017	2.2291765080379884	5.2141137943989095
noninf_5543	0.26499388341920926	2.0896170577540585	1.1506713579175387
noninf_5544	0.33723964970070314	2.502088226702412	0.5827808824007109
noninf_5545	0.1801330098268152	2.4954722027323495	9.382969174327577
noninf_5546	0.41387561233339104	2.3952186220687084	3.2868710884379313
noninf_5547	0.1224551322791089	3.2750447148022723	0.46194815819688195
noninf_5548	0.11821458102919023	1.6954614067840192	2.3970777298437578
noninf_5549	0.15344986412195025	2.7917141562217944	1.6503700135593153
noninf_5550	0.1886782142499485	1.8446005393661515	6.547748938552285
noninf_5551	0.3306613103952909	2.7080190828767234	2.62756425209045
noninf_5552	0.263972280096062	3.3720558234875657	1.767227550114027
noninf_5553	0.2234211050887999	2.4235677867527707	1.6050270614276334
noninf_5554	0.11738490034048879	2.1792048983797416	0.8904130101273052
noninf_5555	0.24882066498333488	3.3752558986807664	2.007542769555178
noninf_5556	0.15810751292521205	1.8039791248905166	0.9709418627756067
noninf_5557	0.1824675600657316	2.180023788646184	6.0142455184068435
noninf_5558	0.25270965487805835	2.816534505130242	0.6652740076530931
noninf_5559	0.3823540500124971	2.073353304023994	1.9344278966344406
noninf_5560	0.10878181100781398	1.7114736672397495	8.538834984959953
noninf_5561	0.17373346631884534	2.4447996138376498	12.617314340725073
noninf_5562	0.20040125978750656	3.2183716369727313	5.916078909795299
noninf_5563	0.10809832989269967	2.173741269167187	2.020234109691459
noninf_5564	0.08840205575251611	2.996298093461382	5.7638711989214295
noninf_5565	0.15906709494045926	2.8435210755229052	3.4744106541294677
noninf_5566	0.2640466153438695	1.8325266380239515	1.2423308032234182
noninf_5567	0.5382245858515051	2.5250201742515506	2.895138760950562
noninf_5568	0.2190151131225665	2.6140341627188395	0.5973968139696479
noninf_5569	0.14307220562648962	2.2356200279244067	1.1855895795357418
noninf_5570	0.3820826833846314	2.678828050876513	2.325308941259149
noninf_5571	0.13740469391325816	2.6514492441691186	2.676107996141258
noninf_5572	0.23669146907889754	2.4997968276057483	0.6476106021173781
noninf_5573	0.37901505254444245	2.338087824607177	0.8491068794862607
noninf_5574	0.1588240734955584	2.8659763403017307	25.532352292994315
noninf_5575	0.3132541565874164	1.8447282419784605	6.132274653039104
noninf_5576	0.17492643974744576	2.7870221909477673	3.211628659305677
noninf_5577	0.34260051461013763	2.9998670856457297	2.501395876593896
noninf_5578	0.23539163232799892	1.992305423415269	2.8726018147386805
noninf_5579	0.23160316066556158	2.876646597137218	0.7244564659459943
noninf_5580	0.23302666301512412	2.098741952353647	5.2306653988503085
noninf_5581	0.1959481322212342	2.421957749529335	1.1631623829887083
noninf_5582	0.24027850527057235	2.506783237427399	3.2386296267275734
noninf_5583	0.10604113273198469	5.3094954347912315	0.5853047012276505
noninf_5584	0.18157108364590271	2.036817464679237	2.492146853646929
noninf_5585	0.14029000444827142	2.0390872411617846	4.552593162287265
noninf_5586	0.14715003320034623	2.1795474957718017	1.5329026484582609
noninf_5587	0.11151412212304238	3.7676006693040485	8.471789560636722
noninf_5588	0.19903692346943114	3.1439921061530667	1.1823388009163254
noninf_5589	0.415701550000184	2.909551076625963	0.3651044532288315
noninf_5590	0.22758635895260965	3.931831042979695	6.553507325387424
noninf_5591	0.11932455066461455	2.923577073439402	1.5071475087088355
noninf_5592	0.18227224529607358	2.493983335443586	2.162085146556264
noninf_5593	0.34881768965416593	3.7757855308054222	3.359399607224751
noninf_5594	0.25538585954371806	2.052153421304163	2.732848117454453
noninf_5595	0.24975876513608455	2.1949324326127595	0.8569465576556489
noninf_5596	0.2573366152960841	2.9239388161681847	1.1673912900256616
noninf_5597	0.24284531755175126	1.9697469763987894	0.8896106862453882
noninf_5598	0.20710439648998175	1.5446692932780661	5.795750253358656
noninf_5599	0.32644033571456427	2.7381269412854268	11.26449480718542
noninf_5600	0.20293904673928928	2.8746633430029993	0.5956152286093377
noninf_5601	0.1323673012728311	2.288003225783128	0.5140224719858646
noninf_5602	0.36389557257434585	2.3031998927965924	1.4684633181427609
noninf_5603	0.5536892602961764	2.3333915639895464	0.6449586489637253
noninf_5604	0.29080630136234015	1.9356048595784752	1.429322498291613
noninf_5605	0.10782311890748114	2.19897641591701	3.368323219692555
noninf_5606	0.1600894810784365	2.100904772639086	1.8730211650806003
noninf_5607	0.16503870356182926	2.0224238453020416	3.5826329848773515
noninf_5608	0.16758716116931346	3.2916076791869373	4.508580207622673
noninf_5609	0.22935733307904888	2.2374869786116474	1.6627365651529298
noninf_5610	0.11321238483831193	1.9629095646340413	1.365727658120736
noninf_5611	0.14362093531123718	3.8946668294105495	1.836944978612761
noninf_5612	0.16594145524005444	3.8451550282600397	7.1134143613238745
noninf_5613	0.16126213656335497	4.669104974191297	4.734902316764269
noninf_5614	0.10546357347106393	3.913465458217301	5.4324854533756755
noninf_5615	0.14852271610088963	2.343898690327378	0.9146100751387543
noninf_5616	0.10328602730060804	2.049243189395595	9.972492929725915
noninf_5617	0.18067022553782736	3.5325829804063362	1.5155752724060858
noninf_5618	0.2222080009374996	2.95755533300233	5.765789524738049
noninf_5619	0.2414153700179555	3.6256879090275813	0.38642541673593706
noninf_5620	0.21882661532315267	2.458787953403876	0.6160568605888328
noninf_5621	0.3885991385459659	2.1344189617630813	0.8954996160829467
noninf_5622	0.2879550480195581	2.3094857333353094	0.35208102066157854
noninf_5623	0.19578458273497928	3.579659732213283	5.00392211692943
noninf_5624	0.23266841490668713	3.407331029768092	0.6214533824937021
noninf_5625	0.22971453884846293	2.349594166099684	7.765460244693478
noninf_5626	0.19785598394324785	2.591004928326714	5.624537477596993
noninf_5627	0.14111561711921608	2.241630481156438	2.3963016769261145
noninf_5628	0.19158888623253958	2.0425034573507275	3.5224997112614767
noninf_5629	0.38506049619230487	2.7223656902887	7.039232494605085
noninf_5630	0.1671156848727841	3.73265434849752	3.3790810928374775
noninf_5631	0.19229474271952762	1.9407579451424015	2.7098172609840843
noninf_5632	0.18950870454916607	3.0153834451583372	5.513190394204337
noninf_5633	0.1832505625303331	3.5236350163611463	1.54507522738686
noninf_5634	0.08054896251687862	2.6473214740770867	1.746398565523058
noninf_5635	0.29686053128149825	1.7058910729582766	1.96749999395662
noninf_5636	0.12741908223377196	1.8618522555590862	4.943659573754919
noninf_5637	0.17496489274790086	2.665914265592739	1.6168499882302567
noninf_5638	0.20074698488618412	2.0202804785869666	2.7478225023359437
noninf_5639	0.13844269124676767	1.714675709391548	2.027702085595684
noninf_5640	0.22041680395509758	3.992076296840374	2.0176609903741136
noninf_5641	0.23141108903101584	2.2381323426827873	4.689891436970555
noninf_5642	0.2628842288526643	2.51537234494198	1.9269613487111164
noninf_5643	0.16687872712413426	2.181665996193701	8.724670182632863
noninf_5644	0.13864639875336957	2.8756319688580643	4.703259536564899
noninf_5645	0.16186659814883209	2.6763489810486716	9.549871358238777
noninf_5646	0.4061201162194463	2.855806756401275	0.7280795654859366
noninf_5647	0.1732819213836216	2.9483430476308774	1.9013355973944872
noninf_5648	0.1682537289915605	2.2090396994777803	3.4794706806475686
noninf_5649	0.24141534698250075	3.048525601810971	1.3782639126537504
noninf_5650	0.33609406588726537	1.8665192034461127	3.3863828723318345
noninf_5651	0.16851742258433292	3.963923617512225	10.051838873833567
noninf_5652	0.19816063230975706	2.5534425420749542	4.144117200600328
noninf_5653	0.20788748795211912	2.2523077350177307	2.916309998967298
noninf_5654	0.1693403012443065	2.781478079652768	1.4694370686786056
noninf_5655	0.14270341592641592	2.7160945422333804	5.218002530704356
noninf_5656	0.23177170908487327	3.0448669251188645	1.6237077779922642
noninf_5657	0.11721643264360646	2.6506702822266552	0.74960678486622
noninf_5658	0.47123438678787744	2.7138901442603007	2.02365543498052
noninf_5659	0.23964455682257083	2.450850450626719	0.22860567903061013
noninf_5660	0.2241156808532639	2.6991417042966894	2.4373803476814793
noninf_5661	0.05807395833287176	2.7118125838638285	0.7816945583501239
noninf_5662	0.16884745774505905	2.9509557616479523	2.466618047892028
noninf_5663	0.11418181627419034	4.275622308536942	2.096649662040589
noninf_5664	0.28486433621548934	1.8427918614493755	2.949995065956264
noninf_5665	0.3540778709448077	1.9595827254517646	2.051885132821536
noninf_5666	0.13569044575799924	2.7238323206893824	2.024298061372457
noninf_5667	0.1646589109664164	2.515706242304492	2.411156512495903
noninf_5668	0.16369213424778367	2.027183656353651	5.053686312718146
noninf_5669	0.15834190074831112	2.0089755376631624	9.50384227878282
noninf_5670	0.3133412828640419	1.6931008543308543	3.1356979604617075
noninf_5671	0.5400936944822341	2.6665350475151324	3.3258290023205235
noninf_5672	0.10161160599943385	2.338895931597762	1.1918670143910868
noninf_5673	0.23639914076624371	1.6769687157184474	2.3317425980345226
noninf_5674	0.19865361087371544	3.021356081411187	1.712540248354232
noninf_5675	0.2929719125948763	2.160997541215726	43.63456292262881
noninf_5676	0.15804037231556364	2.5630981028742235	0.4065035845403321
noninf_5677	0.12155489995107406	2.094503844522791	3.1391985219785603
noninf_5678	0.14259200997244273	2.4903053568353264	7.436719880770231
noninf_5679	0.3604285406086082	2.7275194256135444	3.253233724847424
noninf_5680	0.26249720142629823	2.6887372085132206	2.5583100582697456
noninf_5681	0.12958294081037955	4.309682147689886	2.3497644830193543
noninf_5682	0.2973361787684441	2.051547555794378	3.5567176697440654
noninf_5683	0.41550647988725653	2.667607672082049	1.9229366985059002
noninf_5684	0.20147038458384076	1.9458850008806494	7.399274547562939
noninf_5685	0.3330982042281394	2.82329168491572	1.4658608096819368
noninf_5686	0.3421726558674215	2.504504251159915	0.6987663770371001
noninf_5687	0.26662444515253814	2.306346924335909	1.1331265168222415
noninf_5688	0.097890003332159	1.76355434272948	1.6466750265928563
noninf_5689	0.1700767710589284	2.4981672713213348	1.9165674721447667
noninf_5690	0.13528985430809073	1.6780552550476628	1.8381009055486377
noninf_5691	0.31563228592918013	2.0842008014999074	8.29784745740271
noninf_5692	0.20417088166747496	2.0059245595267283	4.2327820185853255
noninf_5693	0.20416578644657965	2.2172663097202205	1.6475834962886986
noninf_5694	0.3323742261372696	2.693801446041601	6.883077437479118
noninf_5695	0.09869822593264421	2.6722722799499388	0.7444469918461404
noninf_5696	0.20640756345072114	2.3845300477806086	3.002201270600653
noninf_5697	0.10871264713647892	2.235613019472181	2.174842150481235
noninf_5698	0.13659444936869106	2.152664215211483	0.3896463134689315
noninf_5699	0.12737472766390315	2.3486120774875814	0.9241617173514071
noninf_5700	0.2014957224994745	2.615128078373341	5.539844160645402
noninf_5701	0.17470498479771118	3.1328709357153053	10.170997022146453
noninf_5702	0.09306857058464393	3.1706704144960414	4.032731400995863
noninf_5703	0.22296155964547323	2.344409964217745	0.8831156692401118
noninf_5704	0.18081905177931795	2.7129198072672844	4.221385012301097
noninf_5705	0.12489649562149768	2.534162856088236	29.289560936324822
noninf_5706	0.26620986647305	1.8546868785220745	2.3998677783655498
noninf_5707	0.17913036929653126	2.9807524745729745	6.019712948632097
noninf_5708	0.22653779975882357	2.0242403866635303	1.4593559366734177
noninf_5709	0.16196987793164122	3.112776708259744	3.626550475031917
noninf_5710	0.20518583791820558	2.2530194794398684	1.7241911676727533
noninf_5711	0.29122087160051613	4.33065336258481	6.36194035047885
noninf_5712	0.10461254074856945	2.5738741485984935	0.7751019993240956
noninf_5713	0.11890300550664522	2.3922090857297054	2.0575148175511235
noninf_5714	0.18081457627847342	3.440331038778647	0.39526089336110515
noninf_5715	0.09369289215441723	2.2129214491050413	1.0509241245290237
noninf_5716	0.4442288644061499	2.134469848763941	3.0895000013283
noninf_5717	0.19720173616428005	2.6886069382500466	3.5928237156449487
noninf_5718	0.28649530166016085	2.6487900206359747	0.9576701417524126
noninf_5719	0.4035857547564532	4.330748014639758	0.8646218539983256
noninf_5720	0.31168574416049527	2.354635585357684	28.18203618144695
noninf_5721	0.15579160702791783	2.4723068682033427	4.104996708896141
noninf_5722	0.2147863837619971	3.4629714267964657	2.915383419510503
noninf_5723	0.12532327167018134	1.884065538575667	0.2391850816115406
noninf_5724	0.2488310124458383	2.3850099626028984	3.3337693107314093
noninf_5725	0.1584257168877993	2.7026062235945423	8.114238852985164
noninf_5726	0.17959256359741071	2.3501021650477463	1.5603194125309718
noninf_5727	0.16497876245980655	2.1389018074395163	2.645540136441313
noninf_5728	0.44021902263111284	2.5403916232627557	2.158640553932745
noninf_5729	0.1341224334287972	2.8159493597320253	6.199219396365244
noninf_5730	0.14064653412312744	3.31273200710937	8.471686092811634
noninf_5731	0.15943545089341338	1.7280226095435702	1.6531942188645998
noninf_5732	0.3894668076385165	2.300474511795221	1.9881589459964313
noninf_5733	0.20763405841340363	3.2576550178372203	7.382496033913652
noninf_5734	0.215592034516879	2.984273379239097	0.4530070253392864
noninf_5735	0.15832810405112713	4.544276881885015	0.6848062720430173
noninf_5736	0.07668713205693335	1.9038452886689723	1.99558083187937
noninf_5737	0.1609489083315633	2.7238677429329723	1.3502991394112709
noninf_5738	0.26768135700304335	2.6991782626724	0.4133704467422643
noninf_5739	0.2092258125545482	3.118164962439427	0.5489774513373749
noninf_5740	0.22089864722012423	3.32649049022539	1.8767945982253629
noninf_5741	0.4222146075197779	1.872607569651119	1.3416552312383323
noninf_5742	0.2678254609856608	3.289327188254966	1.1472622740711456
noninf_5743	0.2137964939755653	2.4186702547680876	1.1202296827726734
noninf_5744	0.1315737406811373	1.7136650721802158	3.5530207057278798
noninf_5745	0.22455362284621128	3.2787763179327176	3.377177409004109
noninf_5746	0.31853820918526576	1.9664230697816505	1.5489556577893693
noninf_5747	0.28744284167289397	1.9080250820901394	10.055966458850637
noninf_5748	0.19431210327181642	2.366546355521204	14.619818999478744
noninf_5749	0.14786291017900344	2.4941210642394402	2.0510184724416654
noninf_5750	0.17462947132066642	2.184588852407778	1.1435107677032448
noninf_5751	0.21931510637717574	1.611940871402493	1.9099741097402814
noninf_5752	0.13551817278572303	2.462150966565817	4.422040719343639
noninf_5753	0.5401387235953665	2.4480957487087167	12.468341981385123
noninf_5754	0.1442751385493814	2.026673903988548	1.3709958655853254
noninf_5755	0.17711039748695992	1.9038492774795919	7.240063724049599
noninf_5756	0.1338063801774638	3.127742542170796	0.8231791161268872
noninf_5757	0.11662159702251076	1.9343757471893184	1.2109618455740836
noninf_5758	0.12965496369128207	2.6061951227748215	1.7509874382684347
noninf_5759	0.2587178171769274	4.991393544790852	6.042184997697472
noninf_5760	0.1238112803461037	2.220676473357649	6.855684936750162
noninf_5761	0.40087184509230905	1.8312584422315523	0.8500184098342342
noninf_5762	0.2158509312886067	1.9720865846603994	5.463688139555785
noninf_5763	0.32091764803751716	2.2271818799141165	0.22489291051742927
noninf_5764	0.1280395048079864	2.133894792167178	0.4112839938441401
noninf_5765	0.28969125576016824	2.3179227468443653	0.4941391608205642
noninf_5766	0.25252388967450423	2.4637257208131498	1.1662017973812837
noninf_5767	0.2393335093211996	2.719223461447049	2.1287748099302632
noninf_5768	0.2150692519860112	2.6360559496471154	2.622488988227695
noninf_5769	0.19735243330984856	3.319428816528525	0.8181621551517875
noninf_5770	0.39453888568202966	5.796679751968208	3.7117949894195843
noninf_5771	0.16372426100076912	3.3920369451114456	42.72192647850517
noninf_5772	0.16237761618747817	2.2417588495604273	6.300394452268938
noninf_5773	0.15329194862551795	2.428185800948179	3.6346115312409473
noninf_5774	0.15331494192566122	1.8449483345239988	1.7031990423451047
noninf_5775	0.18206670321754848	3.279091845520762	1.7269785591357902
noninf_5776	0.1243103292884169	1.579347510459733	4.160415422089648
noninf_5777	0.1713772021060526	1.7322343532245084	5.622681829746199
noninf_5778	0.3273886316683756	2.49729077852375	0.6764959741695571
noninf_5779	0.1757141981729791	2.3526107300463734	1.614746291669809
noninf_5780	0.14780549521296765	2.7504388942253026	1.8974797152374314
noninf_5781	0.17672777595783817	2.157213870861045	4.055975753683397
noninf_5782	0.17745969540361758	2.4122207538813916	2.2083514208761033
noninf_5783	0.1554091417341606	4.785569079974431	2.057754775033073
noninf_5784	0.2485407896094665	2.742496765857333	0.8877314344931292
noninf_5785	0.1539973634285401	2.9078324472288726	1.0216150943302433
noninf_5786	0.15082575717785895	2.249306585126819	2.3029901814912224
noninf_5787	0.2316743557950325	3.2469685752194404	3.1699104475334376
noninf_5788	0.23793736597912915	2.145490741406799	8.478266201110605
noninf_5789	0.22683298043049552	2.0911149070681763	8.896701871126956
noninf_5790	0.2196011018561196	2.00374323767657	5.989036581660345
noninf_5791	0.10433739685419481	1.994543008372359	2.2830133248303706
noninf_5792	0.06961859447355324	2.4234791130868305	1.2764344919862793
noninf_5793	0.2633097328572285	5.267732314785411	1.0813457351690738
noninf_5794	0.21257917207146854	2.4265837257855125	3.455070924390262
noninf_5795	0.09345730732960932	2.2661718710479812	2.9977834604712448
noninf_5796	0.30466171554302834	2.0654790338263473	3.9425906282683356
noninf_5797	0.13000341441612048	2.398679756338626	2.800426543753874
noninf_5798	0.13515193824494298	2.3592886599391534	5.7105775210812295
noninf_5799	0.17002434270049363	2.0721540032306276	1.0737394522319486
noninf_5800	0.2729704253343928	3.175143696839422	1.8841700869114544
noninf_5801	0.2971258682056558	1.9363094378651051	3.0403275734431325
noninf_5802	0.2780345579123894	3.332008313280245	0.8523435183256901
noninf_5803	0.18278131899643393	2.0533312661649328	6.1803700448978995
noninf_5804	0.18010125737192464	2.545843685160259	9.15432922342242
noninf_5805	0.2742274418144922	2.3057132077922255	1.4997365260023747
noninf_5806	0.11379753652956977	3.3150047751870404	2.1377647221402696
noninf_5807	0.18390957629427096	2.0288116467538773	1.7879089186443735
noninf_5808	0.173226978496706	2.653197693204982	4.6645540425670475
noninf_5809	0.2480378194245048	1.90689468197079	0.10402030067451255
noninf_5810	0.37763230148659194	2.3189056195361664	0.3305790239063838
noninf_5811	0.18308610809665202	2.8537781280662307	6.144360760327403
noninf_5812	0.12536098184328642	2.815772930709925	0.5369782645477645
noninf_5813	0.22778376724199412	2.526097365789491	3.071436245573359
noninf_5814	0.13431553233485463	3.143694778351472	1.29424034007728
noninf_5815	0.20798334953061687	3.0222698213247927	3.288590913348319
noninf_5816	0.1651931209313846	2.6401171935862457	3.872754919380576
noninf_5817	0.17074533063166458	2.7563898742937987	22.76035557391483
noninf_5818	0.12196821267478303	2.1702084676249997	2.593188847173
noninf_5819	0.0745735103065248	1.8543906712517901	4.373294690360376
noninf_5820	0.21525728007441725	2.420258734386353	4.905144820774902
noninf_5821	0.21538878098690947	3.5540685697799095	0.18675186138554972
noninf_5822	0.48232523438139363	2.60887065054028	0.7300341505310407
noninf_5823	0.11629239033185985	3.521287028564417	3.179004469467047
noninf_5824	0.20794040813978504	2.394528836506117	1.458597767950585
noninf_5825	0.16940807893479298	1.699184284029319	0.9439960674144544
noninf_5826	0.19021606136283067	1.837963020216367	0.1801659473645998
noninf_5827	0.10583150436928716	1.7884978823408542	2.0158431197655156
noninf_5828	0.1877613596746068	1.972316154200989	2.8577433549070204
noninf_5829	0.21278525208264695	3.2480387223490594	2.5669994246466445
noninf_5830	0.125565560320354	2.3013497007654404	1.5640099018440934
noninf_5831	0.3071332053696076	2.857648340963104	0.8109836164566758
noninf_5832	0.1346666277930126	1.992833717532814	3.787691244785049
noninf_5833	0.2492439942675755	2.2120569725854065	2.311298171057262
noninf_5834	0.3097717863987353	2.7510570576511135	4.10862994196387
noninf_5835	0.16119214163071513	2.317362261930737	0.7620934395553073
noninf_5836	0.1081394843710582	2.1720995168584274	0.4013634938019915
noninf_5837	0.2589999574603912	2.7226124664951787	1.7579743295778967
noninf_5838	0.17720764342593068	3.8380166325364278	1.3792979382430839
noninf_5839	0.21650236404970835	2.144020746744019	3.2843709318165373
noninf_5840	0.19810188579158236	3.301757294116534	0.5324864306734821
noninf_5841	0.18715949226206108	1.906039839387629	11.635541258347144
noninf_5842	0.26385133975036806	2.741480482173672	5.488130777625756
noninf_5843	0.09710596466016437	2.155579598874691	1.0105560631560213
